name	type	units	sampling_frequency
AG049	MEGGRADAXIAL	T	5000
AG050	MEGGRADAXIAL	T	5000
AG051	MEGGRADAXIAL	T	5000
AG052	MEGGRADAXIAL	T	5000
AG053	MEGGRADAXIAL	T	5000
AG054	MEGGRADAXIAL	T	5000
AG055	MEGGRADAXIAL	T	5000
AG056	MEGGRADAXIAL	T	5000
AG057	MEGGRADAXIAL	T	5000
AG058	MEGGRADAXIAL	T	5000
AG059	MEGGRADAXIAL	T	5000
AG060	MEGGRADAXIAL	T	5000
AG061	MEGGRADAXIAL	T	5000
AG062	MEGGRADAXIAL	T	5000
AG063	MEGGRADAXIAL	T	5000
AG064	MEGGRADAXIAL	T	5000
AG065	MEGGRADAXIAL	T	5000
AG066	MEGGRADAXIAL	T	5000
AG067	MEGGRADAXIAL	T	5000
AG068	MEGGRADAXIAL	T	5000
AG069	MEGGRADAXIAL	T	5000
AG070	MEGGRADAXIAL	T	5000
AG071	MEGGRADAXIAL	T	5000
AG072	MEGGRADAXIAL	T	5000
AG073	MEGGRADAXIAL	T	5000
AG074	MEGGRADAXIAL	T	5000
AG075	MEGGRADAXIAL	T	5000
AG076	MEGGRADAXIAL	T	5000
AG077	MEGGRADAXIAL	T	5000
AG078	MEGGRADAXIAL	T	5000
AG079	MEGGRADAXIAL	T	5000
AG080	MEGGRADAXIAL	T	5000
AG081	MEGGRADAXIAL	T	5000
AG082	MEGGRADAXIAL	T	5000
AG083	MEGGRADAXIAL	T	5000
AG084	MEGGRADAXIAL	T	5000
AG085	MEGGRADAXIAL	T	5000
AG086	MEGGRADAXIAL	T	5000
AG087	MEGGRADAXIAL	T	5000
AG088	MEGGRADAXIAL	T	5000
AG089	MEGGRADAXIAL	T	5000
AG090	MEGGRADAXIAL	T	5000
AG091	MEGGRADAXIAL	T	5000
AG092	MEGGRADAXIAL	T	5000
AG093	MEGGRADAXIAL	T	5000
AG094	MEGGRADAXIAL	T	5000
AG095	MEGGRADAXIAL	T	5000
AG096	MEGGRADAXIAL	T	5000
AG097	MEGGRADAXIAL	T	5000
AG098	MEGGRADAXIAL	T	5000
AG099	MEGGRADAXIAL	T	5000
AG100	MEGGRADAXIAL	T	5000
AG101	MEGGRADAXIAL	T	5000
AG102	MEGGRADAXIAL	T	5000
AG103	MEGGRADAXIAL	T	5000
AG104	MEGGRADAXIAL	T	5000
AG105	MEGGRADAXIAL	T	5000
AG106	MEGGRADAXIAL	T	5000
AG107	MEGGRADAXIAL	T	5000
AG108	MEGGRADAXIAL	T	5000
AG109	MEGGRADAXIAL	T	5000
AG110	MEGGRADAXIAL	T	5000
AG111	MEGGRADAXIAL	T	5000
AG112	MEGGRADAXIAL	T	5000
AG113	MEGGRADAXIAL	T	5000
AG114	MEGGRADAXIAL	T	5000
AG115	MEGGRADAXIAL	T	5000
AG116	MEGGRADAXIAL	T	5000
AG117	MEGGRADAXIAL	T	5000
AG118	MEGGRADAXIAL	T	5000
AG119	MEGGRADAXIAL	T	5000
AG120	MEGGRADAXIAL	T	5000
AG121	MEGGRADAXIAL	T	5000
AG122	MEGGRADAXIAL	T	5000
AG123	MEGGRADAXIAL	T	5000
AG124	MEGGRADAXIAL	T	5000
AG125	MEGGRADAXIAL	T	5000
RM126	MEGREFMAG	T	5000
RM127	MEGREFMAG	T	5000
RM128	MEGREFMAG	T	5000
E01	OTHER	unknown	5000
E02	OTHER	unknown	5000
E03	OTHER	unknown	5000
E04	OTHER	unknown	5000
E05	OTHER	unknown	5000
E06	OTHER	unknown	5000
E07	OTHER	unknown	5000
E08	OTHER	unknown	5000
E09	OTHER	unknown	5000
E10	OTHER	unknown	5000
E11	OTHER	unknown	5000
E12	OTHER	unknown	5000
E13	OTHER	unknown	5000
E14	OTHER	unknown	5000
E15	OTHER	unknown	5000
E16	OTHER	unknown	5000
E17	OTHER	unknown	5000
E18	OTHER	unknown	5000
E19	OTHER	unknown	5000
E20	OTHER	unknown	5000
E21	OTHER	unknown	5000
E22	OTHER	unknown	5000
E23	OTHER	unknown	5000
E24	OTHER	unknown	5000
E25	OTHER	unknown	5000
E26	OTHER	unknown	5000
E27	OTHER	unknown	5000
E28	OTHER	unknown	5000
E29	OTHER	unknown	5000
E30	OTHER	unknown	5000
E31	OTHER	unknown	5000
E32	OTHER	unknown	5000
